property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
1,73,5.0,3.0,2,2,1350.0,0.0,0.0,0.0,1,1,1.15
0,101,2.0,2.0,2,1,571.0,0.0,0.0,0.0,1,0,0.45
0,98,4.0,4.0,4,3,2139.0,1.0,0.0,0.0,2,2,1.75
0,89,3.0,3.0,4,3,1600.0,0.0,0.0,1.0,2,2,1.1
0,71,4.0,4.0,3,1,1809.0,0.0,0.0,0.0,1,1,1.7
0,11,2.0,2.0,3,0,1720.0,0.0,0.0,1.0,1,1,0.7
0,23,3.0,4.0,4,0,1738.0,1.0,0.0,1.0,2,2,1.51
0,92,2.0,2.0,2,3,668.0,0.0,0.0,1.0,2,2,0.44
0,5,3.0,3.0,3,3,2351.0,1.0,0.0,1.0,0,0,2.35
0,7,4.0,5.0,4,1,2582.0,1.0,0.0,0.0,2,1,1.75
0,72,4.0,4.0,1,3,1783.0,0.0,0.0,0.0,2,0,1.75
0,99,2.0,2.0,3,4,1195.0,0.0,0.0,0.0,1,0,0.6
0,57,3.0,3.0,3,0,1910.0,0.0,0.0,1.0,2,2,1.38
0,97,3.0,4.0,3,3,1765.0,1.0,0.0,0.0,0,2,0.9
1,29,4.0,4.0,3,2,1265.0,0.0,0.0,0.0,1,2,4.45
1,34,4.0,4.0,4,0,1449.0,1.0,1.0,1.0,1,2,3.25
0,83,2.0,2.0,1,1,546.0,0.0,0.0,0.0,2,2,0.36
0,55,4.0,6.0,4,0,2715.0,1.0,1.0,1.0,2,0,7.0
0,89,3.0,3.0,3,3,1582.0,1.0,0.0,2.0,2,0,1.4
0,51,3.0,3.0,3,0,2000.0,0.0,1.0,1.0,2,2,2.35
0,91,4.0,5.0,4,3,2366.0,1.0,0.0,0.0,0,2,2.15
0,11,3.0,4.0,2,3,2003.0,0.0,0.0,0.0,1,0,2.95
0,32,2.0,2.0,2,4,956.0,0.0,0.0,0.0,2,0,1.1
1,47,3.0,4.0,2,0,1467.0,0.0,0.0,0.0,1,1,4.3
0,82,4.0,4.0,3,3,2300.0,1.0,0.0,0.0,2,1,1.25
0,82,1.0,2.0,2,4,823.0,0.0,0.0,0.0,1,0,1.2
1,8,2.0,2.0,2,0,2000.0,0.0,0.0,0.0,1,2,9.9
0,17,3.0,4.0,4,1,2200.0,1.0,0.0,0.0,0,0,3.35
0,75,3.0,3.0,3,3,1925.0,0.0,0.0,0.0,2,2,1.8
1,51,5.0,4.0,3,0,2160.0,0.0,1.0,1.0,2,1,7.1
0,83,2.0,2.0,0,4,1295.0,0.0,0.0,0.0,1,2,0.71
0,90,3.0,3.0,2,1,1624.0,1.0,1.0,1.0,2,1,1.48
0,74,3.0,3.0,3,4,1688.0,0.0,0.0,0.0,2,0,1.25
0,69,3.0,3.0,4,3,2095.0,1.0,0.0,1.0,0,0,2.87
0,63,3.0,3.0,2,4,1811.0,0.0,0.0,0.0,1,2,2.2
0,12,3.0,3.0,3,3,1650.0,0.0,1.0,1.0,0,0,1.65
0,89,3.0,3.0,3,3,1387.0,1.0,1.0,1.0,0,1,1.4
0,81,3.0,3.0,3,3,1735.0,0.0,0.0,0.0,1,2,1.4
1,44,6.0,6.0,3,3,1935.0,1.0,0.0,1.0,1,1,5.8
0,17,3.0,3.0,3,1,2281.0,0.0,0.0,0.0,1,2,3.21
1,32,3.0,4.0,3,0,3500.0,0.0,0.0,1.0,1,2,0.9
1,77,5.0,6.0,4,3,6300.0,1.0,1.0,1.0,2,2,8.5
0,89,1.0,1.0,1,3,520.0,0.0,0.0,2.0,2,2,0.4
0,69,3.0,3.0,3,3,2150.0,1.0,0.0,1.0,0,2,2.95
0,101,4.0,3.0,3,3,2824.0,1.0,0.0,0.0,1,2,1.1
0,37,3.0,3.0,3,4,1629.0,0.0,0.0,0.0,2,2,1.0
0,87,2.0,2.0,2,3,1299.0,0.0,0.0,1.0,2,0,1.0
0,2,3.0,3.0,4,0,1924.0,1.0,0.0,0.0,1,2,0.92
0,101,2.0,2.0,1,3,887.0,0.0,0.0,0.0,2,1,0.45
0,97,4.0,5.0,2,3,2330.0,1.0,0.0,0.0,0,2,1.25
0,67,3.0,3.0,3,3,1493.0,1.0,0.0,1.0,0,1,2.35
0,72,3.0,3.0,1,3,1392.0,0.0,0.0,1.0,0,0,1.4
0,101,2.0,2.0,3,1,990.0,0.0,0.0,0.0,1,0,0.55
1,8,3.0,3.0,0,0,1000.0,0.0,0.0,0.0,1,1,0.74
0,55,4.0,6.0,3,3,2826.0,1.0,0.0,2.0,2,2,11.0
1,40,1.0,1.0,2,3,800.0,0.0,0.0,0.0,1,2,1.8
0,99,4.0,3.0,2,3,2167.0,0.0,0.0,0.0,1,1,1.0
0,97,2.0,2.0,2,2,1176.0,0.0,0.0,0.0,2,0,0.65
0,83,2.0,2.0,3,1,1423.0,0.0,0.0,0.0,1,2,1.3
0,14,4.0,5.0,3,3,3077.0,1.0,0.0,0.0,0,2,3.49
1,49,4.0,4.0,3,3,2088.0,1.0,0.0,1.0,1,2,6.75
0,5,2.0,2.0,2,4,1017.0,0.0,0.0,0.0,1,1,1.05
0,31,3.0,3.0,2,2,1700.0,1.0,0.0,0.0,0,0,2.26
0,57,1.0,1.0,2,2,667.0,0.0,0.0,0.0,1,2,0.5
0,63,3.0,3.0,3,4,1639.0,0.0,1.0,0.0,1,1,2.54
0,83,3.0,4.0,4,3,1963.0,1.0,0.0,0.0,2,2,2.0
0,97,3.0,3.0,3,3,1667.0,1.0,0.0,0.0,2,2,0.95
0,83,2.0,2.0,3,3,1325.0,0.0,0.0,0.0,1,2,1.12
0,23,2.0,2.0,3,0,1281.0,0.0,0.0,0.0,2,1,1.01
0,7,3.0,4.0,4,0,2217.0,1.0,0.0,0.0,2,2,2.3
0,51,4.0,3.0,3,0,3982.0,1.0,0.0,0.0,1,2,6.0
1,68,5.0,5.0,4,1,3240.0,1.0,1.0,1.0,2,2,12.0
0,99,4.0,5.0,4,0,1895.0,0.0,0.0,1.0,2,0,0.92
0,17,4.0,4.0,4,4,2553.0,1.0,0.0,0.0,2,0,3.25
0,97,4.0,4.0,4,3,2020.0,0.0,0.0,1.0,2,2,1.76
0,72,4.0,4.0,2,3,1819.0,0.0,0.0,1.0,2,2,1.75
1,44,4.0,4.0,2,2,1935.0,1.0,0.0,1.0,2,1,5.25
1,44,7.0,7.0,3,3,963.0,0.0,0.0,2.0,1,2,2.5
0,7,2.0,2.0,1,3,515.0,0.0,0.0,0.0,1,0,0.4
0,97,3.0,4.0,3,3,1765.0,1.0,0.0,0.0,0,2,0.9
0,5,2.0,2.0,2,3,915.0,0.0,0.0,0.0,1,0,0.95
0,75,4.0,3.0,3,3,2111.0,0.0,0.0,1.0,1,1,1.7
1,41,2.0,2.0,1,1,50.0,0.0,0.0,1.0,2,1,0.47
0,9,2.0,2.0,4,3,940.0,0.0,0.0,0.0,1,1,0.95
0,72,3.0,3.0,1,3,1392.0,0.0,0.0,0.0,2,0,1.37
0,103,2.0,2.0,2,1,616.0,0.0,0.0,0.0,2,0,0.35
0,88,3.0,3.0,4,3,1545.0,1.0,0.0,2.0,0,2,1.8
1,103,5.0,5.0,4,3,1350.0,0.0,0.0,0.0,1,2,1.35
0,51,3.0,3.0,3,0,2093.0,0.0,1.0,1.0,2,0,2.51
0,50,2.0,2.0,1,3,570.0,0.0,0.0,2.0,1,1,0.22
0,79,3.0,3.0,4,3,1800.0,0.0,0.0,0.0,2,0,2.45
0,72,2.0,3.0,0,3,1100.0,0.0,0.0,0.0,2,1,1.2
0,92,3.0,2.0,1,1,1529.0,0.0,0.0,0.0,2,1,1.25
1,46,3.0,3.0,2,2,909.0,0.0,1.0,1.0,2,2,2.2
0,31,2.0,2.0,2,1,1278.0,0.0,0.0,2.0,2,0,1.91
0,103,2.0,2.0,4,1,1129.0,0.0,0.0,1.0,2,2,0.95
0,95,2.0,2.0,0,1,1103.0,0.0,0.0,0.0,1,1,0.88
1,48,4.0,5.0,3,0,3195.0,1.0,1.0,1.0,2,1,7.69
0,82,3.0,3.0,4,2,2176.0,1.0,0.0,0.0,2,2,1.1
1,19,2.0,4.0,3,0,785.0,1.0,0.0,0.0,1,2,0.9
0,72,3.0,3.0,1,3,1419.0,0.0,0.0,1.0,2,0,1.32
0,74,3.0,3.0,3,1,1765.0,1.0,1.0,0.0,1,2,1.9
0,60,3.0,4.0,3,4,2077.0,0.0,0.0,0.0,1,2,4.25
1,29,5.0,5.0,4,2,1350.0,0.0,0.0,0.0,1,1,4.5
0,103,3.0,3.0,0,3,1780.0,0.0,0.0,0.0,2,0,1.2
0,86,3.0,4.0,4,3,1900.0,1.0,0.0,2.0,2,2,2.2
1,49,3.0,3.0,3,0,2000.0,1.0,1.0,0.0,1,1,4.05
1,56,5.0,4.0,4,0,1548.0,1.0,1.0,1.0,2,1,3.1
0,79,2.0,2.0,4,3,1300.0,0.0,0.0,0.0,2,0,1.55
0,95,3.0,3.0,3,3,1923.0,1.0,0.0,0.0,2,2,1.5
1,41,2.0,1.0,1,0,500.0,0.0,0.0,0.0,1,2,0.65
0,94,3.0,3.0,4,1,1674.0,0.0,0.0,0.0,1,0,1.5
0,35,2.0,2.0,3,0,1100.0,0.0,0.0,1.0,1,2,1.1
1,12,4.0,5.0,4,3,2214.0,1.0,0.0,1.0,2,1,5.85
0,87,4.0,5.0,4,3,2535.0,0.0,0.0,0.0,2,1,1.75
1,31,2.0,2.0,1,2,1450.0,0.0,1.0,0.0,1,2,1.39
0,31,4.0,5.0,4,0,3406.0,1.0,0.0,1.0,1,2,5.5
0,68,3.0,3.0,3,3,1800.0,1.0,1.0,1.0,2,0,3.2
0,74,3.0,2.0,2,0,1078.0,0.0,0.0,0.0,2,2,1.0
1,47,3.0,9.0,4,3,1935.0,0.0,1.0,1.0,2,2,5.15
0,86,2.0,2.0,3,3,1223.0,0.0,0.0,1.0,2,2,0.88
0,11,3.0,4.0,2,3,2003.0,0.0,0.0,0.0,2,0,2.9
0,99,3.0,3.0,3,3,1415.0,0.0,0.0,1.0,1,1,0.75
1,57,8.0,8.0,4,0,2471.0,0.0,0.0,1.0,1,1,7.25
1,19,1.0,1.0,0,2,936.0,0.0,0.0,0.0,1,1,0.45
0,94,3.0,2.0,4,3,1463.0,0.0,0.0,2.0,1,2,1.62
1,51,5.0,6.0,0,0,3240.0,0.0,0.0,0.0,1,1,11.5
1,58,4.0,4.0,2,2,1728.0,1.0,1.0,0.0,2,1,3.6
1,46,5.0,5.0,4,0,1449.0,1.0,0.0,1.0,2,2,3.6
0,67,2.0,2.0,3,1,1482.0,0.0,0.0,0.0,1,2,2.01
0,99,1.0,1.0,1,3,336.0,0.0,0.0,0.0,2,1,0.21
0,62,2.0,3.0,2,3,1520.0,0.0,1.0,1.0,0,1,2.05
0,57,1.0,1.0,2,2,543.0,0.0,0.0,0.0,2,2,0.45
0,38,2.0,2.0,3,0,1410.0,0.0,0.0,0.0,2,0,0.75
0,67,3.0,3.0,3,0,3027.0,1.0,0.0,1.0,2,0,6.15
0,95,3.0,3.0,2,4,1581.0,0.0,0.0,0.0,2,2,1.16
0,83,3.0,4.0,4,3,2031.0,1.0,0.0,0.0,2,2,2.03
0,37,3.0,3.0,4,3,1845.0,1.0,0.0,0.0,1,1,1.43
0,97,3.0,4.0,3,3,1493.0,1.0,0.0,0.0,2,2,0.92
0,49,5.0,5.0,4,0,3724.0,1.0,0.0,0.0,1,0,4.52
0,44,4.0,4.0,3,2,2570.0,1.0,0.0,0.0,2,2,5.25
0,83,3.0,3.0,3,3,1176.0,0.0,1.0,1.0,2,0,1.3
0,66,2.0,2.0,2,4,1372.0,0.0,0.0,0.0,1,2,1.4
1,61,2.0,5.0,1,1,120.0,0.0,0.0,0.0,1,1,1.25
0,11,3.0,3.0,3,3,2072.0,0.0,0.0,0.0,2,0,3.25
0,99,3.0,2.0,3,4,1091.0,0.0,0.0,0.0,1,1,0.99
0,83,2.0,4.0,2,3,1223.0,0.0,0.0,0.0,2,2,1.3
1,46,8.0,8.0,4,0,2385.0,0.0,0.0,1.0,1,2,5.5
1,22,4.0,4.0,2,2,4494.0,1.0,1.0,0.0,1,1,7.2
0,97,4.0,4.0,4,3,2214.0,0.0,0.0,0.0,0,0,1.65
0,37,3.0,3.0,3,0,1537.0,0.0,0.0,1.0,2,2,0.9
0,11,2.0,2.0,2,3,1250.0,0.0,0.0,0.0,2,2,1.9
1,26,9.0,9.0,4,0,4200.0,1.0,0.0,1.0,1,2,5.5
0,97,3.0,3.0,3,3,1640.0,0.0,0.0,0.0,0,2,1.25
1,61,2.0,4.0,1,0,713.0,0.0,0.0,0.0,2,2,0.75
0,25,3.0,4.0,4,1,2517.0,0.0,0.0,0.0,1,1,3.2
0,10,3.0,4.0,4,3,1837.0,1.0,0.0,0.0,2,1,1.8
0,70,3.0,3.0,2,1,1551.0,0.0,1.0,1.0,0,2,1.8
1,87,4.0,4.0,4,3,3240.0,1.0,0.0,1.0,1,1,7.0
0,10,2.0,2.0,2,1,622.0,0.0,0.0,0.0,1,0,0.5
0,88,5.0,5.0,4,3,2896.0,0.0,0.0,2.0,1,0,3.5
1,23,6.0,4.0,0,0,4000.0,0.0,0.0,0.0,1,2,5.0
0,72,3.0,2.0,2,0,1473.0,0.0,0.0,0.0,1,0,0.91
1,23,4.0,4.0,4,0,2400.0,1.0,0.0,0.0,1,1,4.0
0,68,3.0,3.0,3,3,1950.0,0.0,0.0,1.0,2,0,2.85
0,86,2.0,2.0,1,1,704.0,0.0,0.0,2.0,2,0,0.5
0,81,3.0,3.0,3,1,1833.0,1.0,0.0,0.0,1,0,2.1
1,73,2.0,2.0,1,3,1800.0,0.0,0.0,0.0,1,1,2.0
0,67,3.0,5.0,4,3,4271.0,1.0,0.0,2.0,1,1,6.15
0,90,3.0,3.0,3,3,1652.0,0.0,0.0,0.0,2,1,0.92
1,31,3.0,2.0,1,3,1800.0,0.0,0.0,0.0,1,1,1.45
0,23,3.0,4.0,4,0,1738.0,1.0,0.0,0.0,2,2,1.55
0,6,4.0,6.0,4,3,2729.0,1.0,0.0,1.0,0,2,2.36
0,7,2.0,2.0,2,4,877.0,0.0,0.0,0.0,1,0,1.2
0,99,2.0,2.0,3,0,905.0,0.0,0.0,0.0,1,1,0.5
0,14,4.0,4.0,3,3,3077.0,1.0,0.0,0.0,2,0,3.25
0,5,2.0,2.0,2,4,828.0,0.0,0.0,0.0,1,2,1.35
0,67,3.0,3.0,2,3,1650.0,1.0,0.0,0.0,0,2,2.35
0,37,2.0,2.0,1,3,925.0,0.0,0.0,0.0,2,2,0.38
0,57,3.0,2.0,3,3,2250.0,0.0,0.0,1.0,2,2,2.11
0,79,2.0,2.0,3,3,1300.0,0.0,1.0,0.0,0,0,1.48
1,29,5.0,6.0,3,2,4518.0,1.0,1.0,1.0,2,1,17.0
0,36,2.0,2.0,3,1,654.0,0.0,0.0,0.0,1,2,0.41
0,91,4.0,4.0,4,3,2500.0,1.0,0.0,1.0,1,2,2.05
0,12,4.0,5.0,4,3,2851.0,1.0,0.0,0.0,2,2,2.95
0,103,2.0,2.0,2,3,913.0,0.0,0.0,0.0,0,1,0.53
1,73,4.0,4.0,2,2,345.0,0.0,1.0,0.0,1,2,2.43
0,99,4.0,5.0,4,0,1717.0,1.0,0.0,0.0,1,2,0.95
1,48,4.0,4.0,3,3,3240.0,1.0,1.0,1.0,2,1,7.25
0,89,3.0,3.0,2,3,1778.0,1.0,0.0,1.0,1,2,1.19
0,102,2.0,2.0,3,4,1133.0,0.0,0.0,0.0,2,1,0.59
0,15,2.0,2.0,3,1,789.0,0.0,0.0,0.0,2,2,0.6
0,63,2.0,2.0,2,4,1150.0,0.0,0.0,0.0,2,1,1.41
0,48,3.0,3.0,3,2,2200.0,1.0,0.0,1.0,2,2,1.75
1,68,5.0,5.0,4,1,8067.799999999999,1.0,1.0,0.0,2,2,15.1
0,103,2.0,2.0,2,3,528.0,0.0,0.0,0.0,2,0,0.35
0,44,3.0,4.0,4,0,2222.0,1.0,0.0,1.0,1,2,2.75
1,47,9.0,9.0,4,3,4650.0,1.0,0.0,1.0,2,2,5.25
0,71,2.0,2.0,3,1,1311.0,0.0,0.0,0.0,1,0,1.0
0,76,2.0,2.0,2,0,1084.0,0.0,0.0,1.0,2,2,0.95
0,3,3.0,3.0,4,0,1946.0,1.0,0.0,0.0,1,2,0.85
0,55,3.0,3.0,4,2,2558.0,0.0,0.0,1.0,2,1,3.25
0,89,3.0,3.0,2,3,1792.0,1.0,0.0,0.0,2,1,1.25
1,31,4.0,4.0,4,3,2430.0,1.0,1.0,1.0,2,1,8.4
1,41,5.0,4.0,3,4,146.0,0.0,0.0,0.0,1,2,0.8
0,71,2.0,2.0,3,3,889.0,0.0,0.0,0.0,1,0,1.0
0,15,4.0,5.0,4,3,2670.0,1.0,0.0,1.0,2,0,3.4
0,6,2.0,3.0,3,3,1613.0,1.0,0.0,1.0,2,2,0.93
1,75,3.0,3.0,4,3,1611.0,0.0,0.0,1.0,0,1,1.18
0,64,5.0,7.0,3,3,4990.0,1.0,0.0,1.0,0,2,10.75
0,57,3.0,3.0,4,0,1810.0,1.0,0.0,1.0,1,2,1.55
0,101,3.0,3.0,1,3,2000.0,0.0,0.0,0.0,2,0,0.9
0,86,3.0,3.0,2,3,1800.0,1.0,0.0,1.0,0,2,2.45
0,71,2.0,2.0,3,4,1127.0,0.0,0.0,0.0,2,2,0.92
0,72,3.0,3.0,1,3,1376.0,0.0,0.0,0.0,0,0,1.4
0,102,2.0,2.0,1,3,498.0,0.0,0.0,0.0,2,2,0.27
0,74,4.0,5.0,4,0,2114.0,1.0,0.0,1.0,2,2,2.0
0,80,2.0,2.0,1,4,844.0,0.0,0.0,0.0,2,2,0.5
0,7,1.0,1.0,1,3,301.0,0.0,0.0,0.0,2,2,0.2
0,9,3.0,3.0,4,4,2224.0,1.0,0.0,0.0,1,2,3.2
0,74,3.0,5.0,3,3,1527.0,1.0,0.0,0.0,1,0,1.63
0,70,3.0,3.0,2,4,1346.0,0.0,0.0,0.0,1,2,2.0
0,83,2.0,2.0,3,1,1423.0,0.0,0.0,0.0,1,2,1.29
0,83,2.0,2.0,3,3,1383.0,0.0,0.0,0.0,1,1,1.25
1,6,4.0,3.0,4,4,4000.0,0.0,0.0,0.0,2,0,3.25
0,35,2.0,2.0,3,4,1448.0,0.0,0.0,0.0,2,0,1.4
0,57,3.0,3.0,4,0,1719.0,0.0,0.0,1.0,2,1,1.45
0,91,3.0,4.0,2,3,1900.0,1.0,0.0,1.0,0,2,1.25
1,84,2.0,2.0,2,0,585.0,0.0,0.0,0.0,1,1,0.59
0,49,4.0,4.0,4,0,2157.0,1.0,0.0,0.0,2,2,2.9
0,67,2.0,2.0,4,3,1433.0,0.0,0.0,0.0,1,0,2.15
0,64,4.0,4.0,4,3,4200.0,1.0,0.0,1.0,2,0,7.56
0,89,2.0,2.0,2,3,1199.0,0.0,0.0,1.0,1,2,0.75
0,67,3.0,4.0,4,3,1833.0,1.0,0.0,2.0,0,1,2.29
0,102,4.0,4.0,4,1,2835.0,0.0,0.0,0.0,2,1,1.9
0,66,3.0,3.0,4,4,2667.0,0.0,0.0,0.0,2,1,3.7
1,43,9.0,9.0,4,0,5000.0,1.0,1.0,1.0,2,2,9.25
1,103,2.0,3.0,2,1,1053.0,0.0,0.0,1.0,2,1,1.5
0,5,3.0,3.0,3,3,1315.0,1.0,0.0,0.0,2,0,1.54
0,18,4.0,3.0,3,2,3150.0,0.0,0.0,0.0,1,2,2.7
1,43,10.0,10.0,4,0,7500.0,1.0,0.0,1.0,2,2,9.35
0,77,3.0,4.0,4,3,2140.0,1.0,0.0,1.0,0,0,3.21
0,15,4.0,5.0,4,3,2700.0,1.0,0.0,1.0,1,2,3.5
0,92,3.0,3.0,3,3,1715.0,1.0,0.0,1.0,1,0,1.3
0,11,2.0,2.0,1,0,1468.0,0.0,0.0,0.0,1,2,0.7
0,7,4.0,4.0,4,3,2303.0,1.0,0.0,0.0,1,2,2.55
0,12,3.0,3.0,3,1,1466.0,0.0,0.0,0.0,1,2,1.75
0,86,4.0,4.0,4,3,6268.0,1.0,0.0,1.0,2,0,4.7
0,50,3.0,2.0,1,3,1000.0,0.0,0.0,0.0,1,2,0.4
1,44,7.0,8.0,4,2,9000.0,1.0,1.0,1.0,1,2,11.5
0,77,4.0,4.0,4,1,4000.0,1.0,0.0,1.0,0,1,6.75
0,35,3.0,4.0,1,3,1421.0,1.0,0.0,0.0,1,1,1.55
0,91,2.0,2.0,2,3,1250.0,0.0,0.0,1.0,0,2,0.67
0,10,2.0,2.0,1,3,494.0,0.0,0.0,0.0,2,0,0.5
0,5,3.0,3.0,3,3,1300.0,1.0,0.0,0.0,1,2,1.45
0,86,3.0,3.0,0,3,1780.0,0.0,0.0,0.0,1,2,0.9
1,69,3.0,3.0,3,0,278.0,0.0,0.0,0.0,1,1,1.85
0,21,4.0,3.0,3,2,1444.0,0.0,0.0,1.0,2,2,1.4
0,69,3.0,3.0,3,3,2048.0,0.0,1.0,2.0,0,1,2.8
0,50,2.0,2.0,1,3,600.0,0.0,0.0,0.0,2,2,0.28
0,97,3.0,3.0,3,3,1557.0,0.0,0.0,0.0,2,0,1.25
0,7,3.0,3.0,4,3,2217.0,1.0,0.0,1.0,2,0,2.49
0,97,2.0,2.0,3,2,1199.0,0.0,0.0,0.0,2,2,0.64
1,13,5.0,4.0,3,2,1850.0,0.0,1.0,0.0,1,1,2.5
0,40,5.0,4.0,3,2,3556.0,1.0,0.0,2.0,1,2,2.0
0,79,2.0,2.0,1,1,1556.0,0.0,0.0,0.0,1,2,1.5
0,81,2.0,2.0,2,3,1180.0,0.0,0.0,1.0,0,2,0.75
0,6,2.0,2.0,2,3,1222.0,0.0,0.0,0.0,1,1,0.9
0,36,1.0,1.0,1,1,600.0,0.0,0.0,0.0,1,2,0.5
1,19,10.0,5.0,4,2,8100.0,0.0,0.0,0.0,1,2,9.0
0,69,1.0,1.0,1,3,826.0,0.0,0.0,0.0,1,0,1.0
0,25,2.0,2.0,2,4,1249.0,0.0,0.0,0.0,2,0,1.75
1,32,3.0,3.0,0,2,210.0,0.0,0.0,0.0,1,1,1.5
0,55,3.0,3.0,3,0,1382.0,0.0,0.0,0.0,1,1,5.7
1,56,6.0,4.0,3,2,2700.0,1.0,0.0,1.0,1,2,5.6
0,11,4.0,4.0,4,3,2500.0,1.0,0.0,1.0,0,2,2.0
0,98,2.0,2.0,2,3,1186.0,0.0,0.0,2.0,2,0,0.9
0,51,3.0,3.0,4,0,2400.0,1.0,0.0,0.0,0,2,2.7
0,72,2.0,1.0,1,3,667.0,0.0,0.0,0.0,1,0,0.6
1,35,3.0,2.0,0,3,900.0,0.0,0.0,0.0,1,1,0.85
0,68,3.0,4.0,3,3,1700.0,1.0,0.0,1.0,2,2,2.8
1,58,9.0,9.0,4,1,2660.0,1.0,0.0,1.0,2,2,6.25
1,100,3.0,2.0,1,3,1152.0,0.0,0.0,0.0,2,2,1.3
1,27,10.0,9.0,4,3,5018.0,0.0,0.0,2.0,1,2,1.9
0,9,1.0,1.0,1,3,567.0,0.0,0.0,0.0,2,2,0.39
0,2,3.0,3.0,4,0,1900.0,1.0,0.0,0.0,2,1,0.81
0,91,3.0,4.0,3,0,1450.0,1.0,0.0,1.0,2,2,1.77
0,7,4.0,4.0,4,3,2851.0,1.0,0.0,0.0,0,2,2.65
0,90,2.0,2.0,2,1,565.0,0.0,0.0,1.0,1,2,0.41
0,99,4.0,5.0,4,3,2453.0,1.0,0.0,1.0,2,0,2.0
0,86,3.0,3.0,4,3,1650.0,1.0,0.0,2.0,1,0,2.4
1,41,2.0,1.0,1,0,624.0,0.0,1.0,0.0,1,1,0.47
0,90,2.0,2.0,3,1,1222.0,0.0,0.0,0.0,1,2,0.85
0,38,2.0,2.0,2,3,1276.0,0.0,0.0,0.0,2,1,1.17
0,69,3.0,4.0,3,3,2225.0,1.0,1.0,1.0,0,0,3.5
0,75,3.0,3.0,3,3,1600.0,0.0,0.0,0.0,2,0,1.82
1,58,6.0,6.0,4,2,2700.0,1.0,1.0,0.0,2,2,6.21
0,68,2.0,3.0,3,3,1330.0,1.0,0.0,1.0,2,1,1.5
1,23,5.0,5.0,2,2,4550.0,0.0,0.0,2.0,2,1,5.7
0,83,2.0,2.0,3,1,1385.0,0.0,0.0,0.0,1,2,0.95
0,36,1.0,1.0,1,3,319.0,0.0,0.0,1.0,2,2,0.37
0,20,4.0,5.0,4,2,2200.0,1.0,0.0,2.0,2,2,2.75
0,51,4.0,4.0,0,0,3395.0,0.0,0.0,0.0,1,2,6.75
0,11,3.0,3.0,3,3,1500.0,1.0,0.0,0.0,0,1,1.25
0,44,3.0,3.0,1,2,1233.0,0.0,1.0,1.0,2,1,2.1
0,70,4.0,4.0,3,1,1991.0,0.0,0.0,1.0,2,2,1.9
1,32,2.0,4.0,1,0,981.0,0.0,0.0,0.0,1,1,0.8
1,35,6.0,6.0,4,0,4914.0,0.0,0.0,1.0,1,2,9.5
0,3,4.0,4.0,4,0,1956.0,0.0,0.0,2.0,1,2,2.01
0,76,1.0,1.0,2,3,450.0,0.0,0.0,0.0,2,1,0.37
0,10,3.0,4.0,4,3,2137.0,1.0,0.0,0.0,2,2,1.4
0,72,3.0,4.0,2,3,1674.0,0.0,0.0,0.0,0,1,1.76
0,97,4.0,4.0,4,0,2139.0,1.0,1.0,0.0,1,2,1.42
1,50,3.0,4.0,2,3,900.0,0.0,0.0,0.0,1,1,1.0
0,5,2.0,2.0,1,4,817.0,0.0,0.0,0.0,2,2,1.1
0,81,3.0,4.0,4,1,1582.0,1.0,0.0,1.0,1,2,1.9
0,75,4.0,3.0,3,1,2111.0,0.0,1.0,0.0,2,1,1.9
0,55,3.0,3.0,4,0,2100.0,1.0,0.0,1.0,2,2,1.75
0,81,4.0,4.0,4,3,1800.0,1.0,0.0,2.0,1,1,1.55
0,90,2.0,2.0,1,3,1149.0,0.0,0.0,0.0,1,2,1.2
0,92,3.0,4.0,4,0,1740.0,1.0,0.0,0.0,2,0,1.28
0,88,3.0,2.0,3,3,1667.0,0.0,0.0,1.0,2,1,1.25
0,91,2.0,2.0,2,3,1075.0,0.0,0.0,0.0,1,2,0.69
0,77,3.0,3.0,4,3,2000.0,1.0,0.0,1.0,0,2,3.3
0,90,2.0,2.0,3,3,1457.0,0.0,0.0,1.0,2,2,1.2
0,81,3.0,3.0,3,3,1822.0,0.0,0.0,0.0,1,0,1.2
0,55,3.0,4.0,4,0,1607.0,1.0,0.0,2.0,0,2,4.85
1,23,3.0,4.0,2,0,900.0,0.0,0.0,0.0,1,1,0.4
0,87,2.0,2.0,2,3,1294.0,0.0,0.0,1.0,2,0,0.86
0,35,3.0,3.0,4,1,1697.0,0.0,0.0,1.0,1,2,1.7
0,74,2.0,2.0,2,3,1500.0,0.0,0.0,0.0,2,2,1.15
0,103,2.0,2.0,1,1,743.0,0.0,0.0,0.0,1,2,0.2
0,83,3.0,3.0,3,3,1154.0,0.0,0.0,1.0,2,0,1.1
0,86,3.0,3.0,3,3,1650.0,0.0,0.0,1.0,2,2,1.45
1,12,4.0,5.0,4,3,7000.0,0.0,0.0,1.0,2,1,6.3
0,102,2.0,2.0,3,1,1368.0,0.0,0.0,0.0,2,2,1.1
0,88,3.0,3.0,3,0,1668.0,0.0,0.0,0.0,1,0,1.87
0,69,3.0,3.0,3,3,2047.0,0.0,0.0,1.0,1,1,2.98
1,54,5.0,5.0,4,0,2646.0,0.0,0.0,1.0,1,1,4.65
0,49,5.0,4.0,4,3,3219.0,1.0,0.0,0.0,1,0,4.16
0,75,3.0,3.0,4,3,2150.0,0.0,0.0,0.0,1,0,2.75
